branch_id,node_id,ToS,sap_rank,title,year,journal,source_title,has_article_metadata,token_count,parent_trunk_subtopic_id,parent_trunk_subtopic_label,parent_member_count,branch_to_trunk_score,citation_path_proximity,citation_path_distance,closest_trunk_node,text_similarity_to_trunk,shared_reference_similarity,branch_reference_count,trunk_reference_count
branch_1_08,"NWANKWO CA, 2022, ACADEMY OF STRATEGIC MANAGEMENT JOURNAL",branch_1,0,,2022.0,,ACADEMY OF STRATEGIC MANAGEMENT JOURNAL,True,0,trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,3,0.0,0.0,,,0.0,0.0,0,275
branch_1_09,"BUCCIERI D, 2022, IND MARKET MANAG",branch_1,0,EXAMINING THE FORMATION OF ENTREPRENEURIAL RESOURCES IN EMERGING MARKET INTERNATIONAL NEW VENTURES,2022.0,INDUSTRIAL MARKETING MANAGEMENT,IND MARKET MANAG,True,9,trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,6,0.024489,0.0,,,0.069968,0.0,0,268
branch_1_09,"BUCCIERI D, 2022, IND MARKET MANAG",branch_1,0,EXAMINING THE FORMATION OF ENTREPRENEURIAL RESOURCES IN EMERGING MARKET INTERNATIONAL NEW VENTURES,2022.0,INDUSTRIAL MARKETING MANAGEMENT,IND MARKET MANAG,True,9,trunk_subtopic_1,smes; marketing; performance; capabilities; entrepreneurial,7,0.023221,0.0,,,0.066346,0.0,0,511
branch_1_09,"BUCCIERI D, 2022, IND MARKET MANAG",branch_1,0,EXAMINING THE FORMATION OF ENTREPRENEURIAL RESOURCES IN EMERGING MARKET INTERNATIONAL NEW VENTURES,2022.0,INDUSTRIAL MARKETING MANAGEMENT,IND MARKET MANAG,True,9,trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,3,0.046959,0.0,,,0.134167,0.0,0,275
branch_1_10,"LI E, 2021, SUSTAINABILITY-BASEL",branch_1,0,,2021.0,,SUSTAINABILITY-BASEL,True,0,trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,6,0.0,0.0,,,0.0,0.0,0,268
branch_1_10,"LI E, 2021, SUSTAINABILITY-BASEL",branch_1,0,,2021.0,,SUSTAINABILITY-BASEL,True,0,trunk_subtopic_1,smes; marketing; performance; capabilities; entrepreneurial,7,0.0,0.0,,,0.0,0.0,0,511
branch_1_10,"LI E, 2021, SUSTAINABILITY-BASEL",branch_1,0,,2021.0,,SUSTAINABILITY-BASEL,True,0,trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,3,0.0,0.0,,,0.0,0.0,0,275
branch_1_11,"CRICK JM, 2021, J STRATEG MARK",branch_1,0,QUALITATIVE RESEARCH IN MARKETING: WHAT CAN ACADEMICS DO BETTER?,2021.0,JOURNAL OF STRATEGIC MARKETING,J STRATEG MARK,True,5,trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,6,0.048472,0.0,,,0.138491,0.0,0,268
branch_1_11,"CRICK JM, 2021, J STRATEG MARK",branch_1,0,QUALITATIVE RESEARCH IN MARKETING: WHAT CAN ACADEMICS DO BETTER?,2021.0,JOURNAL OF STRATEGIC MARKETING,J STRATEG MARK,True,5,trunk_subtopic_1,smes; marketing; performance; capabilities; entrepreneurial,7,0.036004,0.0,,,0.102868,0.0,0,511
branch_1_11,"CRICK JM, 2021, J STRATEG MARK",branch_1,0,QUALITATIVE RESEARCH IN MARKETING: WHAT CAN ACADEMICS DO BETTER?,2021.0,JOURNAL OF STRATEGIC MARKETING,J STRATEG MARK,True,5,trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,3,0.032554,0.0,,,0.093012,0.0,0,275
branch_1_12,"SCHWEIGER SA, 2019, STRATEGIC MANAGE J",branch_1,0,THE COMPLEMENTARITY OF STRATEGIC ORIENTATIONS: A META‐ANALYTIC SYNTHESIS AND THEORY EXTENSION,2019.0,STRATEGIC MANAGEMENT JOURNAL,STRATEGIC MANAGE J,True,8,trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,6,0.005437,0.0,,,0.015534,0.0,0,268
branch_1_12,"SCHWEIGER SA, 2019, STRATEGIC MANAGE J",branch_1,0,THE COMPLEMENTARITY OF STRATEGIC ORIENTATIONS: A META‐ANALYTIC SYNTHESIS AND THEORY EXTENSION,2019.0,STRATEGIC MANAGEMENT JOURNAL,STRATEGIC MANAGE J,True,8,trunk_subtopic_1,smes; marketing; performance; capabilities; entrepreneurial,7,0.007988,0.0,,,0.022824,0.0,0,511
branch_1_12,"SCHWEIGER SA, 2019, STRATEGIC MANAGE J",branch_1,0,THE COMPLEMENTARITY OF STRATEGIC ORIENTATIONS: A META‐ANALYTIC SYNTHESIS AND THEORY EXTENSION,2019.0,STRATEGIC MANAGEMENT JOURNAL,STRATEGIC MANAGE J,True,8,trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,3,0.01395,0.0,,,0.039856,0.0,0,275
branch_1_13,"CRESWELL JOHNW, 2018, JOURNAL OF INVESTIGATIVE SURGERY : THE OFFICIAL JOURNAL OF THE ACADEMY OF SURGICAL RESEARCH",branch_1,0,,2018.0,,JOURNAL OF INVESTIGATIVE SURGERY : THE OFFICIAL JOURNAL OF THE ACADEMY OF SURGICAL RESEARCH,True,0,trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,6,0.0,0.0,,,0.0,0.0,0,268
branch_1_13,"CRESWELL JOHNW, 2018, JOURNAL OF INVESTIGATIVE SURGERY : THE OFFICIAL JOURNAL OF THE ACADEMY OF SURGICAL RESEARCH",branch_1,0,,2018.0,,JOURNAL OF INVESTIGATIVE SURGERY : THE OFFICIAL JOURNAL OF THE ACADEMY OF SURGICAL RESEARCH,True,0,trunk_subtopic_1,smes; marketing; performance; capabilities; entrepreneurial,7,0.0,0.0,,,0.0,0.0,0,511
branch_1_13,"CRESWELL JOHNW, 2018, JOURNAL OF INVESTIGATIVE SURGERY : THE OFFICIAL JOURNAL OF THE ACADEMY OF SURGICAL RESEARCH",branch_1,0,,2018.0,,JOURNAL OF INVESTIGATIVE SURGERY : THE OFFICIAL JOURNAL OF THE ACADEMY OF SURGICAL RESEARCH,True,0,trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,3,0.0,0.0,,,0.0,0.0,0,275
branch_1_14,"ARLI D, 2018, IND MARKET MANAG",branch_1,0,"RELATIONAL SELLING: PAST, PRESENT AND FUTURE",2018.0,INDUSTRIAL MARKETING MANAGEMENT,IND MARKET MANAG,True,5,trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,6,0.018152,0.0,,,0.051864,0.0,0,268
branch_1_14,"ARLI D, 2018, IND MARKET MANAG",branch_1,0,"RELATIONAL SELLING: PAST, PRESENT AND FUTURE",2018.0,INDUSTRIAL MARKETING MANAGEMENT,IND MARKET MANAG,True,5,trunk_subtopic_1,smes; marketing; performance; capabilities; entrepreneurial,7,0.00425,0.0,,,0.012144,0.0,0,511
branch_1_14,"ARLI D, 2018, IND MARKET MANAG",branch_1,0,"RELATIONAL SELLING: PAST, PRESENT AND FUTURE",2018.0,INDUSTRIAL MARKETING MANAGEMENT,IND MARKET MANAG,True,5,trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,3,0.011274,0.0,,,0.032212,0.0,0,275
branch_1_15,"REZAEI R, 2017, J AGR SCI TECH-IRAN",branch_1,0,,2017.0,,J AGR SCI TECH-IRAN,True,0,trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,6,0.0,0.0,,,0.0,0.0,0,268
branch_1_15,"REZAEI R, 2017, J AGR SCI TECH-IRAN",branch_1,0,,2017.0,,J AGR SCI TECH-IRAN,True,0,trunk_subtopic_1,smes; marketing; performance; capabilities; entrepreneurial,7,0.0,0.0,,,0.0,0.0,0,511
branch_1_15,"REZAEI R, 2017, J AGR SCI TECH-IRAN",branch_1,0,,2017.0,,J AGR SCI TECH-IRAN,True,0,trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,3,0.0,0.0,,,0.0,0.0,0,275
branch_2_01,"KHASMAFKAN-NEZAM MH, 2025, VINE J INF KNOWL MAN",branch_2,450498342,DOES ETHICAL CLIMATE OF THE ORGANIZATION FOSTER ENTREPRENEURIAL MARKETING? THE ROLE OF WORK ENGAGEMENT AND EFFECTIVE KNOWLEDGE TRANSFER,2025.0,VINE JOURNAL OF INFORMATION AND KNOWLEDGE MANAGEMENT SYSTEMS,VINE J INF KNOWL MAN,True,244,trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,6,0.487102,1.0,1,"MILES M, 2015, J STRATEG MARK",0.248863,0.0,27,268
branch_2_01,"KHASMAFKAN-NEZAM MH, 2025, VINE J INF KNOWL MAN",branch_2,450498342,DOES ETHICAL CLIMATE OF THE ORGANIZATION FOSTER ENTREPRENEURIAL MARKETING? THE ROLE OF WORK ENGAGEMENT AND EFFECTIVE KNOWLEDGE TRANSFER,2025.0,VINE JOURNAL OF INFORMATION AND KNOWLEDGE MANAGEMENT SYSTEMS,VINE J INF KNOWL MAN,True,244,trunk_subtopic_1,smes; marketing; performance; capabilities; entrepreneurial,7,0.089186,0.0,,,0.21833,0.051081,27,511
branch_2_01,"KHASMAFKAN-NEZAM MH, 2025, VINE J INF KNOWL MAN",branch_2,450498342,DOES ETHICAL CLIMATE OF THE ORGANIZATION FOSTER ENTREPRENEURIAL MARKETING? THE ROLE OF WORK ENGAGEMENT AND EFFECTIVE KNOWLEDGE TRANSFER,2025.0,VINE JOURNAL OF INFORMATION AND KNOWLEDGE MANAGEMENT SYSTEMS,VINE J INF KNOWL MAN,True,244,trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,3,0.485854,1.0,1,"ALQAHTANI N, 2020, J BUS RES",0.20385,0.058026,27,275
branch_2_02,"KHASMAFKAN-NEZAM MH, 2025, SOC RESPONSIB J",branch_2,165791051,"THE INTERSECTION OF RESPONSIBLE LEADERSHIP AND ENTREPRENEURIAL MARKETING: THE ROLES OF ETHICAL CLIMATE, EFFECTIVE KNOWLEDGE TRANSFER AND PERSON-ORGANIZATION FIT",2025.0,SOCIAL RESPONSIBILITY JOURNAL,SOC RESPONSIB J,True,244,trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,6,0.259034,0.5,2,"MILES MP, 2006, EUR J MARKETING",0.168668,0.0,33,268
branch_2_02,"KHASMAFKAN-NEZAM MH, 2025, SOC RESPONSIB J",branch_2,165791051,"THE INTERSECTION OF RESPONSIBLE LEADERSHIP AND ENTREPRENEURIAL MARKETING: THE ROLES OF ETHICAL CLIMATE, EFFECTIVE KNOWLEDGE TRANSFER AND PERSON-ORGANIZATION FIT",2025.0,SOCIAL RESPONSIBILITY JOURNAL,SOC RESPONSIB J,True,244,trunk_subtopic_1,smes; marketing; performance; capabilities; entrepreneurial,7,0.099346,0.0,,,0.228841,0.077007,33,511
branch_2_02,"KHASMAFKAN-NEZAM MH, 2025, SOC RESPONSIB J",branch_2,165791051,"THE INTERSECTION OF RESPONSIBLE LEADERSHIP AND ENTREPRENEURIAL MARKETING: THE ROLES OF ETHICAL CLIMATE, EFFECTIVE KNOWLEDGE TRANSFER AND PERSON-ORGANIZATION FIT",2025.0,SOCIAL RESPONSIBILITY JOURNAL,SOC RESPONSIB J,True,244,trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,3,0.262489,0.5,2,"ALQAHTANI N, 2020, J BUS RES",0.171043,0.010497,33,275
branch_2_03,"RIGGS R, 2024, J BUS RES",branch_2,0,INFORMATION SYSTEMS CAPABILITIES VALUE CREATION THROUGH CIRCULAR ECONOMY PRACTICES IN UNCERTAIN ENVIRONMENTS: A CONDITIONAL MEDIATION MODEL,2024.0,JOURNAL OF BUSINESS RESEARCH,J BUS RES,True,13,trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,6,0.012007,0.0,,,0.034304,0.0,0,268
branch_2_03,"RIGGS R, 2024, J BUS RES",branch_2,0,INFORMATION SYSTEMS CAPABILITIES VALUE CREATION THROUGH CIRCULAR ECONOMY PRACTICES IN UNCERTAIN ENVIRONMENTS: A CONDITIONAL MEDIATION MODEL,2024.0,JOURNAL OF BUSINESS RESEARCH,J BUS RES,True,13,trunk_subtopic_1,smes; marketing; performance; capabilities; entrepreneurial,7,0.027481,0.0,,,0.078516,0.0,0,511
branch_2_03,"RIGGS R, 2024, J BUS RES",branch_2,0,INFORMATION SYSTEMS CAPABILITIES VALUE CREATION THROUGH CIRCULAR ECONOMY PRACTICES IN UNCERTAIN ENVIRONMENTS: A CONDITIONAL MEDIATION MODEL,2024.0,JOURNAL OF BUSINESS RESEARCH,J BUS RES,True,13,trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,3,0.014101,0.0,,,0.040288,0.0,0,275
branch_2_04,"MAKHLOUFI L, 2024, J RES MARK ENTREP",branch_2,0,MEDIATING EFFECT OF ABSORPTIVE CAPACITY ON THE RELATIONSHIP BETWEEN KNOWLEDGE SHARING AND ENTREPRENEURIAL ORIENTATION AND THE MODERATING ROLE OF OPPORTUNITY RECOGNITION,2024.0,JOURNAL OF RESEARCH IN MARKETING AND ENTREPRENEURSHIP,J RES MARK ENTREP,True,12,trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,6,0.022617,0.0,,,0.06462,0.0,0,268
branch_2_04,"MAKHLOUFI L, 2024, J RES MARK ENTREP",branch_2,0,MEDIATING EFFECT OF ABSORPTIVE CAPACITY ON THE RELATIONSHIP BETWEEN KNOWLEDGE SHARING AND ENTREPRENEURIAL ORIENTATION AND THE MODERATING ROLE OF OPPORTUNITY RECOGNITION,2024.0,JOURNAL OF RESEARCH IN MARKETING AND ENTREPRENEURSHIP,J RES MARK ENTREP,True,12,trunk_subtopic_1,smes; marketing; performance; capabilities; entrepreneurial,7,0.031721,0.0,,,0.090631,0.0,0,511
branch_2_04,"MAKHLOUFI L, 2024, J RES MARK ENTREP",branch_2,0,MEDIATING EFFECT OF ABSORPTIVE CAPACITY ON THE RELATIONSHIP BETWEEN KNOWLEDGE SHARING AND ENTREPRENEURIAL ORIENTATION AND THE MODERATING ROLE OF OPPORTUNITY RECOGNITION,2024.0,JOURNAL OF RESEARCH IN MARKETING AND ENTREPRENEURSHIP,J RES MARK ENTREP,True,12,trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,3,0.041325,0.0,,,0.118072,0.0,0,275
branch_2_05,"MARQUES T, 2023, LEADERSH HEALTH SERV",branch_2,0,RESPONSIBLE LEADERSHIP AND TURNOVER INTENTIONS IN HEALTH-CARE PROFESSIONALS: THE MEDIATING ROLE OF BURNOUT,2023.0,LEADERSHIP IN HEALTH SERVICES,LEADERSH HEALTH SERV,True,10,trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,6,0.001549,0.0,,,0.004426,0.0,0,268
branch_2_05,"MARQUES T, 2023, LEADERSH HEALTH SERV",branch_2,0,RESPONSIBLE LEADERSHIP AND TURNOVER INTENTIONS IN HEALTH-CARE PROFESSIONALS: THE MEDIATING ROLE OF BURNOUT,2023.0,LEADERSHIP IN HEALTH SERVICES,LEADERSH HEALTH SERV,True,10,trunk_subtopic_1,smes; marketing; performance; capabilities; entrepreneurial,7,0.0088,0.0,,,0.025142,0.0,0,511
branch_2_05,"MARQUES T, 2023, LEADERSH HEALTH SERV",branch_2,0,RESPONSIBLE LEADERSHIP AND TURNOVER INTENTIONS IN HEALTH-CARE PROFESSIONALS: THE MEDIATING ROLE OF BURNOUT,2023.0,LEADERSHIP IN HEALTH SERVICES,LEADERSH HEALTH SERV,True,10,trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,3,0.0,0.0,,,0.0,0.0,0,275
branch_2_06,"PETRYLAITE E, 2021, J RES MARK ENTREP",branch_2,2480174,ENTREPRENEURIAL MARKETING LEARNING STYLES USED BY ENTREPRENEURIAL TEAMS,2021.0,JOURNAL OF RESEARCH IN MARKETING AND ENTREPRENEURSHIP,J RES MARK ENTREP,True,136,trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,6,0.488187,1.0,1,"MORRISH SC, 2010, J STRATEG MARK",0.202488,0.069264,28,268
branch_2_06,"PETRYLAITE E, 2021, J RES MARK ENTREP",branch_2,2480174,ENTREPRENEURIAL MARKETING LEARNING STYLES USED BY ENTREPRENEURIAL TEAMS,2021.0,JOURNAL OF RESEARCH IN MARKETING AND ENTREPRENEURSHIP,J RES MARK ENTREP,True,136,trunk_subtopic_1,smes; marketing; performance; capabilities; entrepreneurial,7,0.071506,0.0,,,0.156531,0.066881,28,511
