branch_label,branch_rank,branch_member_role,role_reason,branch_core_score,semantic_similarity_to_branch,semantic_local_score,recency_score,trunk_connection_score,assignment_confidence,branch_to_trunk_score,parent_trunk_subtopic_id,metadata_quality,has_direct_topic_signal,is_methodological_or_background,has_bibliographic_warning,reference_novelty,novelty_supported,node_id,year,title,journal,source_title,branch_top_terms,sap_rank,baseline_ToS,in_current_graph,citations_received,log_citations_received,citation_size_score,compressed_size_score,size,publication_year,years_since_publication,citation_velocity,log_citation_velocity,citation_velocity_score,color,color_r,color_g,color_b,branch_order,role_order
branch_1,11,background_methodological,methodological or background-oriented title/source,0.4298390529610616,0.3868923075823245,0.8184219165787522,0.0,0.1031404733584276,weak,0.048472,trunk_subtopic_2,title_only,False,True,False,,False,"CRICK JM, 2021, J STRATEG MARK",2021,QUALITATIVE RESEARCH IN MARKETING: WHAT CAN ACADEMICS DO BETTER?,JOURNAL OF STRATEGIC MARKETING,J STRATEG MARK,marketing; entrepreneurship; challenges; entrepreneurial; international; selling; opportunities; academics; past; present; relational; formation,0,branch_1,True,5.0,1.791759469228055,0.8154648767857287,0.9030309389969585,23.157587840942213,2021,6,0.8333333333333334,0.6061358035703155,0.37661334984559974,#94765F,148,118,95,1,3
branch_1,8,missing_metadata,title/text information is insufficient for interpretation,0.3,0.0,0.0,1.0,0.0,unassigned,0.0,trunk_subtopic_2,weak,False,False,False,,False,"NWANKWO CA, 2022, ACADEMY OF STRATEGIC MANAGEMENT JOURNAL",2022,,,ACADEMY OF STRATEGIC MANAGEMENT JOURNAL,marketing; entrepreneurship; challenges; entrepreneurial; international; selling; opportunities; academics; past; present; relational; formation,0,branch_1,True,3.0,1.3862943611198906,0.6309297535714574,0.7943108670863426,21.09190647464051,2022,5,0.6,0.4700036292457356,0.29202967422017917,#9F836C,159,131,108,1,4
branch_1,10,missing_metadata,title/text information is insufficient for interpretation,0.0,0.0,0.0,0.0,0.0,unassigned,0.0,trunk_subtopic_2,weak,False,False,False,,False,"LI E, 2021, SUSTAINABILITY-BASEL",2021,,,SUSTAINABILITY-BASEL,marketing; entrepreneurship; challenges; entrepreneurial; international; selling; opportunities; academics; past; present; relational; formation,0,branch_1,True,2.0,1.0986122886681098,0.5,0.7071067811865476,19.435028842544405,2021,6,0.3333333333333333,0.2876820724517809,0.1787469216608008,#AD947D,173,148,125,1,4
branch_1,13,missing_metadata,title/text information is insufficient for interpretation,0.0,0.0,0.0,0.0,0.0,unassigned,0.0,trunk_subtopic_2,weak,False,False,False,,False,"CRESWELL JOHNW, 2018, JOURNAL OF INVESTIGATIVE SURGERY : THE OFFICIAL JOURNAL OF THE ACADEMY OF SURGICAL RESEARCH",2018,,,JOURNAL OF INVESTIGATIVE SURGERY : THE OFFICIAL JOURNAL OF THE ACADEMY OF SURGICAL RESEARCH,marketing; entrepreneurship; challenges; entrepreneurial; international; selling; opportunities; academics; past; present; relational; formation,0,,True,3.0,1.3862943611198906,0.6309297535714574,0.7943108670863426,21.09190647464051,2018,9,0.3333333333333333,0.2876820724517809,0.1787469216608008,#AD947D,173,148,125,1,4
branch_1,15,missing_metadata,title/text information is insufficient for interpretation,0.0,0.0,0.0,0.0,0.0,unassigned,0.0,trunk_subtopic_2,weak,False,False,False,,False,"REZAEI R, 2017, J AGR SCI TECH-IRAN",2017,,,J AGR SCI TECH-IRAN,marketing; entrepreneurship; challenges; entrepreneurial; international; selling; opportunities; academics; past; present; relational; formation,0,,True,2.0,1.0986122886681098,0.5,0.7071067811865476,19.435028842544405,2017,10,0.2,0.18232155679395465,0.11328275255937836,#B59D86,181,157,134,1,4
branch_2,1,core,direct topical signal and strong branch fit,0.8984782421709641,0.4050992004229428,0.7978507654758932,1.0,0.9977642971650876,strong,0.487102,trunk_subtopic_2,complete,True,False,False,0.957087,True,"KHASMAFKAN-NEZAM MH, 2025, VINE J INF KNOWL MAN",2025,DOES ETHICAL CLIMATE OF THE ORGANIZATION FOSTER ENTREPRENEURIAL MARKETING? THE ROLE OF WORK ENGAGEMENT AND EFFECTIVE KNOWLEDGE TRANSFER,VINE JOURNAL OF INFORMATION AND KNOWLEDGE MANAGEMENT SYSTEMS,VINE J INF KNOWL MAN,knowledge; sharing; work; climate; leadership; model; role; mediating; ethical; artificial; intelligence; turnover,450498342,branch_2,True,2.0,1.0986122886681098,0.5,0.7071067811865476,19.435028842544405,2025,2,1.0,0.6931471805599453,0.43067655807339306,#8D6E57,141,110,87,2,1
branch_2,2,core,direct topical signal and strong branch fit,0.7579869755897181,0.380013383579392,0.7019992630445273,1.0,0.5349367203372717,strong,0.262489,trunk_subtopic_3,complete,True,False,False,0.975994,True,"KHASMAFKAN-NEZAM MH, 2025, SOC RESPONSIB J",2025,"THE INTERSECTION OF RESPONSIBLE LEADERSHIP AND ENTREPRENEURIAL MARKETING: THE ROLES OF ETHICAL CLIMATE, EFFECTIVE KNOWLEDGE TRANSFER AND PERSON-ORGANIZATION FIT",SOCIAL RESPONSIBILITY JOURNAL,SOC RESPONSIB J,knowledge; sharing; work; climate; leadership; model; role; mediating; ethical; artificial; intelligence; turnover,165791051,leaf,True,0.0,0.0,0.0,0.0,6.0,2025,2,0.0,0.0,0.0,#C4AE97,196,174,151,2,1
branch_2,4,core,direct topical signal and strong branch fit,0.6600274117699793,0.3764459826250316,0.6883684236190838,1.0,0.0792159998021866,weak,0.041325,trunk_subtopic_3,title_only,True,False,False,,False,"MAKHLOUFI L, 2024, J RES MARK ENTREP",2024,MEDIATING EFFECT OF ABSORPTIVE CAPACITY ON THE RELATIONSHIP BETWEEN KNOWLEDGE SHARING AND ENTREPRENEURIAL ORIENTATION AND THE MODERATING ROLE OF OPPORTUNITY RECOGNITION,JOURNAL OF RESEARCH IN MARKETING AND ENTREPRENEURSHIP,J RES MARK ENTREP,knowledge; sharing; work; climate; leadership; model; role; mediating; ethical; artificial; intelligence; turnover,0,branch_2,True,3.0,1.3862943611198906,0.6309297535714574,0.7943108670863426,21.09190647464051,2024,3,1.0,0.6931471805599453,0.43067655807339306,#8D6E57,141,110,87,2,1
branch_2,6,core,direct topical signal with strong/moderate trunk connection,0.2,0.1962893470192721,0.0,0.0,1.0,strong,0.488187,trunk_subtopic_2,complete,True,False,False,0.950117,True,"PETRYLAITE E, 2021, J RES MARK ENTREP",2021,ENTREPRENEURIAL MARKETING LEARNING STYLES USED BY ENTREPRENEURIAL TEAMS,JOURNAL OF RESEARCH IN MARKETING AND ENTREPRENEURSHIP,J RES MARK ENTREP,knowledge; sharing; work; climate; leadership; model; role; mediating; ethical; artificial; intelligence; turnover,2480174,,True,1.0,0.6931471805599453,0.3154648767857287,0.5616626004869193,16.671589409251467,2021,6,0.16666666666666666,0.15415067982725827,0.0957792025627892,#B8A089,184,160,137,2,1
branch_2,5,peripheral,related to branch but weaker as a defining paper,0.6128767624669852,0.3587819002977007,0.6208749534759626,1.0,0.0121964286450198,weak,0.0088,trunk_subtopic_1,title_only,False,False,False,,False,"MARQUES T, 2023, LEADERSH HEALTH SERV",2023,RESPONSIBLE LEADERSHIP AND TURNOVER INTENTIONS IN HEALTH-CARE PROFESSIONALS: THE MEDIATING ROLE OF BURNOUT,LEADERSHIP IN HEALTH SERVICES,LEADERSH HEALTH SERV,knowledge; sharing; work; climate; leadership; model; role; mediating; ethical; artificial; intelligence; turnover,0,branch_2,True,2.0,1.0986122886681098,0.5,0.7071067811865476,19.435028842544405,2023,4,0.5,0.4054651081081644,0.25192963641259225,#A48972,164,137,114,2,2
branch_2,11,peripheral,related to branch but weaker as a defining paper,0.5130255962217652,0.4580047735616307,1.0,0.0,0.0651279811088261,weak,0.034488,trunk_subtopic_1,title_only,False,False,False,,False,"MUHAMMED S, 2020, J KNOWL MANAG",2020,PEER KNOWLEDGE SHARING AND ORGANIZATIONAL PERFORMANCE: THE ROLE OF LEADERSHIP SUPPORT AND KNOWLEDGE MANAGEMENT SUCCESS,JOURNAL OF KNOWLEDGE MANAGEMENT,J KNOWL MANAG,knowledge; sharing; work; climate; leadership; model; role; mediating; ethical; artificial; intelligence; turnover,0,branch_2,True,2.0,1.0986122886681098,0.5,0.7071067811865476,19.435028842544405,2020,7,0.2857142857142857,0.2513144282809061,0.15615043384980307,#B09780,176,151,128,2,2
branch_2,9,peripheral,related to branch but weaker as a defining paper,0.4657934095411372,0.4354682276302607,0.9138891190744444,0.0,0.0442442500195752,weak,0.024353,trunk_subtopic_1,title_only,False,False,False,,False,"HALISAH A, 2021, J KNOWL MANAG",2021,SOCIAL DILEMMAS IN KNOWLEDGE SHARING: AN EXAMINATION OF THE INTERPLAY BETWEEN KNOWLEDGE SHARING CULTURE AND PERFORMANCE CLIMATE,JOURNAL OF KNOWLEDGE MANAGEMENT,J KNOWL MANAG,knowledge; sharing; work; climate; leadership; model; role; mediating; ethical; artificial; intelligence; turnover,0,branch_2,True,2.0,1.0986122886681098,0.5,0.7071067811865476,19.435028842544405,2021,6,0.3333333333333333,0.2876820724517809,0.1787469216608008,#AD947D,173,148,125,2,2
branch_2,3,peripheral,related to branch but weaker as a defining paper,0.4227369402657196,0.2552271411387724,0.2251980133466115,1.0,0.0506896679620692,weak,0.027481,trunk_subtopic_1,title_only,False,False,False,,False,"RIGGS R, 2024, J BUS RES",2024,INFORMATION SYSTEMS CAPABILITIES VALUE CREATION THROUGH CIRCULAR ECONOMY PRACTICES IN UNCERTAIN ENVIRONMENTS: A CONDITIONAL MEDIATION MODEL,JOURNAL OF BUSINESS RESEARCH,J BUS RES,knowledge; sharing; work; climate; leadership; model; role; mediating; ethical; artificial; intelligence; turnover,0,branch_2,True,2.0,1.0986122886681098,0.5,0.7071067811865476,19.435028842544405,2024,3,0.6666666666666666,0.5108256237659907,0.31739380551401475,#9B7F68,155,127,104,2,2
branch_2,14,peripheral,related to branch but weaker as a defining paper,0.3471348840370666,0.3680206932664057,0.6561758644339557,0.0,0.0952347591004438,weak,0.049099,trunk_subtopic_1,title_only,False,False,False,,False,"PASCHEN J, 2019, J BUS IND MARK",2019,ARTIFICIAL INTELLIGENCE (AI) AND ITS IMPLICATIONS FOR MARKET KNOWLEDGE IN B2B MARKETING,JOURNAL OF BUSINESS AND INDUSTRIAL MARKETING,J BUS IND MARK,knowledge; sharing; work; climate; leadership; model; role; mediating; ethical; artificial; intelligence; turnover,0,,True,3.0,1.3862943611198906,0.6309297535714574,0.7943108670863426,21.09190647464051,2019,8,0.375,0.3184537311185346,0.1978664281847989,#AB917A,171,145,122,2,2
branch_2,7,peripheral,related to branch but weaker as a defining paper,0.3374599151592656,0.3729262782929828,0.6749198303185313,0.0,0.0,weak,0.002881,trunk_subtopic_1,title_only,False,False,False,,False,"YASIN R, 2021, J KNOWL MANAG",2021,RESPONSIBLE LEADERSHIP AND EMPLOYEES’ TURNOVER INTENTION. EXPLORE THE MEDIATING ROLES OF ETHICAL CLIMATE AND CORPORATE IMAGE,JOURNAL OF KNOWLEDGE MANAGEMENT,J KNOWL MANAG,knowledge; sharing; work; climate; leadership; model; role; mediating; ethical; artificial; intelligence; turnover,0,branch_2,True,2.0,1.0986122886681098,0.5,0.7071067811865476,19.435028842544405,2021,6,0.3333333333333333,0.2876820724517809,0.1787469216608008,#AD947D,173,148,125,2,2
branch_2,15,peripheral,related to branch but weaker as a defining paper,0.2879558243005344,0.3453919422686644,0.5697126731093173,0.0,0.0154974387293789,weak,0.010402,trunk_subtopic_2,title_only,False,False,False,,False,"MULKI J, 2019, J BUS RES",2019,JOINT IMPACT OF ETHICAL CLIMATE AND EXTERNAL WORK LOCUS OF CONTROL ON JOB MEANINGFULNESS,JOURNAL OF BUSINESS RESEARCH,J BUS RES,knowledge; sharing; work; climate; leadership; model; role; mediating; ethical; artificial; intelligence; turnover,0,branch_2,True,2.0,1.0986122886681098,0.5,0.7071067811865476,19.435028842544405,2019,8,0.25,0.22314355131420976,0.13864688385321391,#B29982,178,153,130,2,2
branch_2,10,peripheral,related to branch but weaker as a defining paper,0.2710145430268306,0.3346731153560709,0.528756635270032,0.0,0.0331811269590732,weak,0.018984,trunk_subtopic_2,title_only,False,False,False,,False,"TEO STT, 2020, INT J HOSP MANAG",2020,"PSYCHOSOCIAL WORK ENVIRONMENT, WORK ENGAGEMENT, AND EMPLOYEE COMMITMENT: A MODERATED, MEDIATION MODEL",INTERNATIONAL JOURNAL OF HOSPITALITY MANAGEMENT,INT J HOSP MANAG,knowledge; sharing; work; climate; leadership; model; role; mediating; ethical; artificial; intelligence; turnover,0,branch_2,True,2.0,1.0986122886681098,0.5,0.7071067811865476,19.435028842544405,2020,7,0.2857142857142857,0.2513144282809061,0.15615043384980307,#B09780,176,151,128,2,2
branch_2,13,peripheral,related to branch but weaker as a defining paper,0.2603697700531057,0.3312711565060951,0.5157579408677928,0.0,0.0124539980960466,weak,0.008925,trunk_subtopic_1,title_only,False,False,False,,False,"BJORVATN T, 2020, J KNOWL MANAG",2020,THE IMPACT OF TIME PRESSURE ON KNOWLEDGE TRANSFER EFFECTIVENESS IN TEAMS: TRUST AS A CRITICAL BUT FRAGILE MEDIATOR,JOURNAL OF KNOWLEDGE MANAGEMENT,J KNOWL MANAG,knowledge; sharing; work; climate; leadership; model; role; mediating; ethical; artificial; intelligence; turnover,0,branch_2,True,2.0,1.0986122886681098,0.5,0.7071067811865476,19.435028842544405,2020,7,0.2857142857142857,0.2513144282809061,0.15615043384980307,#B09780,176,151,128,2,2
branch_2,8,background_methodological,methodological or background-oriented title/source,0.1846071134476898,0.2922072045010397,0.3664967661592667,0.0,0.0067936518402822,weak,0.006178,trunk_subtopic_1,title_only,False,True,False,,False,"KANG H, 2021, ASIAN NURS RES",2021,MODEL SETTING AND INTERPRETATION OF RESULTS IN RESEARCH USING STRUCTURAL EQUATION MODELING: A CHECKLIST WITH GUIDING QUESTIONS FOR REPORTING,ASIAN NURSING RESEARCH,ASIAN NURS RES,knowledge; sharing; work; climate; leadership; model; role; mediating; ethical; artificial; intelligence; turnover,0,branch_2,True,2.0,1.0986122886681098,0.5,0.7071067811865476,19.435028842544405,2021,6,0.3333333333333333,0.2876820724517809,0.1787469216608008,#AD947D,173,148,125,2,3
branch_2,12,background_methodological,methodological or background-oriented title/source,0.1147872529031971,0.2535577150699477,0.2188192297537594,0.0,0.026888190131587,weak,0.01593,trunk_subtopic_1,title_only,False,True,False,,False,"KIM W, 2020, APPL ERGON",2020,FACTORS AFFECTING TRUST IN HIGH-VULNERABILITY HUMAN-ROBOT INTERACTION CONTEXTS: A STRUCTURAL EQUATION MODELLING APPROACH,APPLIED ERGONOMICS,APPL ERGON,knowledge; sharing; work; climate; leadership; model; role; mediating; ethical; artificial; intelligence; turnover,0,branch_2,True,4.0,1.6094379124341003,0.7324867603589634,0.8558544037153536,22.261233670591718,2020,7,0.5714285714285714,0.4519851237430572,0.28083414728281053,#A0846D,160,132,109,2,3
branch_3,1,core,direct topical signal and strong branch fit,0.806696826005096,0.4154653952936713,0.8020586777135938,1.0,0.5283374357414948,strong,0.257145,trunk_subtopic_3,complete,True,False,False,0.951571,True,"FILLIS I, 2023, J RES MARK ENTREP",2023,ASSESSING THE NOTION OF ART AS A PRODUCT: ENTREPRENEURIAL MARKETING INSIGHTS FROM THE VISUAL ARTS,JOURNAL OF RESEARCH IN MARKETING AND ENTREPRENEURSHIP,J RES MARK ENTREP,art; creation; entrepreneurial; arts; nonprofit; value; tourism; market; museum; organisations; under; construction,296950698,,True,4.0,1.6094379124341003,0.7324867603589634,0.8558544037153536,22.261233670591718,2023,4,1.0,0.6931471805599453,0.43067655807339306,#8D6E57,141,110,87,3,1
branch_3,5,core,direct topical signal and strong branch fit,0.6295424355393168,0.4450048923739084,0.8590848710786335,0.0,1.0,strong,0.486706,trunk_subtopic_2,complete,True,False,False,0.963905,True,"FILLIS I, 2017, J VACAT MARK",2017,THE MUSEUM OF OLD AND NEW ART: LEVERAGING ENTREPRENEURIAL MARKETING TO CREATE A UNIQUE ARTS AND VACATION VENTURE,JOURNAL OF VACATION MARKETING,J VACAT MARK,art; creation; entrepreneurial; arts; nonprofit; value; tourism; market; museum; organisations; under; construction,42648780,,True,2.0,1.0986122886681098,0.5,0.7071067811865476,19.435028842544405,2017,10,0.2,0.18232155679395465,0.11328275255937836,#B59D86,181,157,134,3,1
branch_3,9,core,direct topical signal and strong semantic fit,0.526631272267036,0.517998753505201,1.0,0.0,0.1331563613351797,weak,0.064808,trunk_subtopic_3,title_only,True,False,False,,False,"LEHMAN K, 2014, J RES MARK ENTREP",2014,THE ART OF ENTREPRENEURIAL MARKET CREATION,JOURNAL OF RESEARCH IN MARKETING AND ENTREPRENEURSHIP,J RES MARK ENTREP,art; creation; entrepreneurial; arts; nonprofit; value; tourism; market; museum; organisations; under; construction,0,,True,8.0,2.1972245773362196,1.0,1.0,25.0,2014,13,0.6153846153846154,0.4795730802618863,0.29797550844107057,#9E826B,158,130,107,3,1
branch_3,14,core,direct topical signal and strong semantic fit,0.4708791051960691,0.4567542942022258,0.8817671685722306,0.0,0.1499776045497692,weak,0.072995,trunk_subtopic_2,title_only,True,False,False,,False,"KIRCHNER T, 2013",2013,ENTREPRENEURIAL MARKETING OF NONPROFIT ARTS ORGANISATIONS,SOCIAL BUSINESS,,art; creation; entrepreneurial; arts; nonprofit; value; tourism; market; museum; organisations; under; construction,0,,True,3.0,1.3862943611198906,0.6309297535714574,0.7943108670863426,21.09190647464051,2013,14,0.21428571428571427,0.19415601444095745,0.12063591452702735,#B59C85,181,156,133,3,1
branch_3,2,core,direct topical signal and strong semantic fit,0.4432256574131525,0.2611047370246169,0.5040644118499704,0.0,0.9559672574408368,strong,0.465275,trunk_subtopic_2,complete,True,False,False,0.950996,True,"FILLIS I, 2021, ARTS MARK",2021,ART COLLECTING AS CONSUMPTION AND ENTREPRENEURIAL MARKETING AS STRATEGY,ARTS AND THE MARKET,ARTS MARK,art; creation; entrepreneurial; arts; nonprofit; value; tourism; market; museum; organisations; under; construction,140836469,,True,1.0,0.6931471805599453,0.3154648767857287,0.5616626004869193,16.671589409251467,2021,6,0.16666666666666666,0.15415067982725827,0.0957792025627892,#B8A089,184,160,137,3,1
branch_3,8,core,direct topical signal and adequate thematic fit,0.2313383070352334,0.2084850464181045,0.4024817531071747,0.0,0.15048715240823,weak,0.073243,trunk_subtopic_2,complete,True,False,False,,False,"FILLIS I, 2015",2015,THE ARTIST AS MARKETER AND ENTREPRENEUR,,,art; creation; entrepreneurial; arts; nonprofit; value; tourism; market; museum; organisations; under; construction,0,,True,2.0,1.0986122886681098,0.5,0.7071067811865476,19.435028842544405,2015,12,0.16666666666666666,0.15415067982725827,0.0957792025627892,#B8A089,184,160,137,3,1
branch_3,7,peripheral,related to branch but weaker as a defining paper,0.3939681981066764,0.4022355710059732,0.7765184149269088,0.0,0.0285449532161099,weak,0.013893,trunk_subtopic_3,title_only,False,False,False,,False,"FIGUEIREDO B, 2016, J CONSUM RES",2016,THE SYSTEMIC CREATION OF VALUE THROUGH CIRCULATION IN COLLABORATIVE CONSUMER NETWORKS,JOURNAL OF CONSUMER RESEARCH,J CONSUM RES,art; creation; entrepreneurial; arts; nonprofit; value; tourism; market; museum; organisations; under; construction,0,,True,2.0,1.0986122886681098,0.5,0.7071067811865476,19.435028842544405,2016,11,0.18181818181818182,0.16705408466316618,0.10379653876210422,#B79F88,183,159,136,3,2
branch_3,11,peripheral,related to branch but weaker as a defining paper,0.36084783315266,0.3561871875749127,0.6876217078992187,0.0,0.0851848960152535,weak,0.04146,trunk_subtopic_3,title_only,False,False,False,,False,"CROSSICK G, 2014, CULT TRENDS",2014,UNDER CONSTRUCTION: TOWARDS A FRAMEWORK FOR CULTURAL VALUE,CULTURAL TRENDS,CULT TRENDS,art; creation; entrepreneurial; arts; nonprofit; value; tourism; market; museum; organisations; under; construction,0,,True,2.0,1.0986122886681098,0.5,0.7071067811865476,19.435028842544405,2014,13,0.15384615384615385,0.14310084364067333,0.08891355331890301,#B9A18A,185,161,138,3,2
