branch_id,node_id,ToS,sap_rank,title,year,journal,source_title,has_article_metadata,token_count,parent_trunk_subtopic_id,parent_trunk_subtopic_label,parent_member_count,branch_to_trunk_score,citation_path_proximity,citation_path_distance,closest_trunk_node,text_similarity_to_trunk,shared_reference_similarity,branch_reference_count,trunk_reference_count
branch_06,"ARLI D, 2018, IND MARKET MANAG",branch_1,0,"RELATIONAL SELLING: PAST, PRESENT AND FUTURE",2018.0,INDUSTRIAL MARKETING MANAGEMENT,IND MARKET MANAG,True,5,trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,3,0.011495,0.0,,,0.032843,0.0,0,275
branch_07,"BUCCIERI D, 2022, IND MARKET MANAG",branch_1,0,EXAMINING THE FORMATION OF ENTREPRENEURIAL RESOURCES IN EMERGING MARKET INTERNATIONAL NEW VENTURES,2022.0,INDUSTRIAL MARKETING MANAGEMENT,IND MARKET MANAG,True,9,trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,6,0.034199,0.0,,,0.097711,0.0,0,268
branch_07,"BUCCIERI D, 2022, IND MARKET MANAG",branch_1,0,EXAMINING THE FORMATION OF ENTREPRENEURIAL RESOURCES IN EMERGING MARKET INTERNATIONAL NEW VENTURES,2022.0,INDUSTRIAL MARKETING MANAGEMENT,IND MARKET MANAG,True,9,trunk_subtopic_1,smes; marketing; performance; capabilities; entrepreneurial,7,0.027092,0.0,,,0.077405,0.0,0,511
branch_07,"BUCCIERI D, 2022, IND MARKET MANAG",branch_1,0,EXAMINING THE FORMATION OF ENTREPRENEURIAL RESOURCES IN EMERGING MARKET INTERNATIONAL NEW VENTURES,2022.0,INDUSTRIAL MARKETING MANAGEMENT,IND MARKET MANAG,True,9,trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,3,0.049817,0.0,,,0.142334,0.0,0,275
branch_08,"CRICK JM, 2021, J STRATEG MARK",branch_1,0,QUALITATIVE RESEARCH IN MARKETING: WHAT CAN ACADEMICS DO BETTER?,2021.0,JOURNAL OF STRATEGIC MARKETING,J STRATEG MARK,True,5,trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,6,0.042094,0.0,,,0.120268,0.0,0,268
branch_08,"CRICK JM, 2021, J STRATEG MARK",branch_1,0,QUALITATIVE RESEARCH IN MARKETING: WHAT CAN ACADEMICS DO BETTER?,2021.0,JOURNAL OF STRATEGIC MARKETING,J STRATEG MARK,True,5,trunk_subtopic_1,smes; marketing; performance; capabilities; entrepreneurial,7,0.032147,0.0,,,0.091849,0.0,0,511
branch_08,"CRICK JM, 2021, J STRATEG MARK",branch_1,0,QUALITATIVE RESEARCH IN MARKETING: WHAT CAN ACADEMICS DO BETTER?,2021.0,JOURNAL OF STRATEGIC MARKETING,J STRATEG MARK,True,5,trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,3,0.029478,0.0,,,0.084223,0.0,0,275
branch_09,"LI E, 2021, SUSTAINABILITY-BASEL",branch_1,0,,2021.0,,SUSTAINABILITY-BASEL,True,0,trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,6,0.0,0.0,,,0.0,0.0,0,268
branch_09,"LI E, 2021, SUSTAINABILITY-BASEL",branch_1,0,,2021.0,,SUSTAINABILITY-BASEL,True,0,trunk_subtopic_1,smes; marketing; performance; capabilities; entrepreneurial,7,0.0,0.0,,,0.0,0.0,0,511
branch_09,"LI E, 2021, SUSTAINABILITY-BASEL",branch_1,0,,2021.0,,SUSTAINABILITY-BASEL,True,0,trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,3,0.0,0.0,,,0.0,0.0,0,275
branch_10,"MAYUTO R, 2023, FRONT PSYCHOL",branch_1,0,ANTECEDENTS OF IMMIGRANTS’ ENTREPRENEURIAL INTENTION FORMATION PROCESS: AN EMPIRICAL STUDY OF IMMIGRANT ENTREPRENEURS IN CANADA,2023.0,FRONTIERS IN PSYCHOLOGY,FRONT PSYCHOL,True,10,trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,6,0.028001,0.0,,,0.080001,0.0,0,268
branch_10,"MAYUTO R, 2023, FRONT PSYCHOL",branch_1,0,ANTECEDENTS OF IMMIGRANTS’ ENTREPRENEURIAL INTENTION FORMATION PROCESS: AN EMPIRICAL STUDY OF IMMIGRANT ENTREPRENEURS IN CANADA,2023.0,FRONTIERS IN PSYCHOLOGY,FRONT PSYCHOL,True,10,trunk_subtopic_1,smes; marketing; performance; capabilities; entrepreneurial,7,0.02,0.0,,,0.057142,0.0,0,511
branch_10,"MAYUTO R, 2023, FRONT PSYCHOL",branch_1,0,ANTECEDENTS OF IMMIGRANTS’ ENTREPRENEURIAL INTENTION FORMATION PROCESS: AN EMPIRICAL STUDY OF IMMIGRANT ENTREPRENEURS IN CANADA,2023.0,FRONTIERS IN PSYCHOLOGY,FRONT PSYCHOL,True,10,trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,3,0.027573,0.0,,,0.07878,0.0,0,275
branch_11,"NWANKWO CA, 2022, ACADEMY OF STRATEGIC MANAGEMENT JOURNAL",branch_1,0,,2022.0,,ACADEMY OF STRATEGIC MANAGEMENT JOURNAL,True,0,trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,6,0.0,0.0,,,0.0,0.0,0,268
branch_11,"NWANKWO CA, 2022, ACADEMY OF STRATEGIC MANAGEMENT JOURNAL",branch_1,0,,2022.0,,ACADEMY OF STRATEGIC MANAGEMENT JOURNAL,True,0,trunk_subtopic_1,smes; marketing; performance; capabilities; entrepreneurial,7,0.0,0.0,,,0.0,0.0,0,511
branch_11,"NWANKWO CA, 2022, ACADEMY OF STRATEGIC MANAGEMENT JOURNAL",branch_1,0,,2022.0,,ACADEMY OF STRATEGIC MANAGEMENT JOURNAL,True,0,trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,3,0.0,0.0,,,0.0,0.0,0,275
branch_12,"SCHWEIGER SA, 2019, STRATEGIC MANAGE J",branch_1,0,THE COMPLEMENTARITY OF STRATEGIC ORIENTATIONS: A META‐ANALYTIC SYNTHESIS AND THEORY EXTENSION,2019.0,STRATEGIC MANAGEMENT JOURNAL,STRATEGIC MANAGE J,True,8,trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,6,0.006306,0.0,,,0.018016,0.0,0,268
branch_12,"SCHWEIGER SA, 2019, STRATEGIC MANAGE J",branch_1,0,THE COMPLEMENTARITY OF STRATEGIC ORIENTATIONS: A META‐ANALYTIC SYNTHESIS AND THEORY EXTENSION,2019.0,STRATEGIC MANAGEMENT JOURNAL,STRATEGIC MANAGE J,True,8,trunk_subtopic_1,smes; marketing; performance; capabilities; entrepreneurial,7,0.007984,0.0,,,0.022811,0.0,0,511
branch_12,"SCHWEIGER SA, 2019, STRATEGIC MANAGE J",branch_1,0,THE COMPLEMENTARITY OF STRATEGIC ORIENTATIONS: A META‐ANALYTIC SYNTHESIS AND THEORY EXTENSION,2019.0,STRATEGIC MANAGEMENT JOURNAL,STRATEGIC MANAGE J,True,8,trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,3,0.014936,0.0,,,0.042675,0.0,0,275
branch_13,"KHASMAFKAN-NEZAM MH, 2025, VINE J INF KNOWL MAN",branch_2,450498342,DOES ETHICAL CLIMATE OF THE ORGANIZATION FOSTER ENTREPRENEURIAL MARKETING? THE ROLE OF WORK ENGAGEMENT AND EFFECTIVE KNOWLEDGE TRANSFER,2025.0,VINE JOURNAL OF INFORMATION AND KNOWLEDGE MANAGEMENT SYSTEMS,VINE J INF KNOWL MAN,True,244,trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,6,0.491685,1.0,1,"MILES M, 2015, J STRATEG MARK",0.261957,0.0,27,268
branch_13,"KHASMAFKAN-NEZAM MH, 2025, VINE J INF KNOWL MAN",branch_2,450498342,DOES ETHICAL CLIMATE OF THE ORGANIZATION FOSTER ENTREPRENEURIAL MARKETING? THE ROLE OF WORK ENGAGEMENT AND EFFECTIVE KNOWLEDGE TRANSFER,2025.0,VINE JOURNAL OF INFORMATION AND KNOWLEDGE MANAGEMENT SYSTEMS,VINE J INF KNOWL MAN,True,244,trunk_subtopic_1,smes; marketing; performance; capabilities; entrepreneurial,7,0.089711,0.0,,,0.219831,0.051081,27,511
branch_13,"KHASMAFKAN-NEZAM MH, 2025, VINE J INF KNOWL MAN",branch_2,450498342,DOES ETHICAL CLIMATE OF THE ORGANIZATION FOSTER ENTREPRENEURIAL MARKETING? THE ROLE OF WORK ENGAGEMENT AND EFFECTIVE KNOWLEDGE TRANSFER,2025.0,VINE JOURNAL OF INFORMATION AND KNOWLEDGE MANAGEMENT SYSTEMS,VINE J INF KNOWL MAN,True,244,trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,3,0.490083,1.0,1,"ALQAHTANI N, 2020, J BUS RES",0.215933,0.058026,27,275
branch_14,"MAKHLOUFI L, 2024, J RES MARK ENTREP",branch_2,0,MEDIATING EFFECT OF ABSORPTIVE CAPACITY ON THE RELATIONSHIP BETWEEN KNOWLEDGE SHARING AND ENTREPRENEURIAL ORIENTATION AND THE MODERATING ROLE OF OPPORTUNITY RECOGNITION,2024.0,JOURNAL OF RESEARCH IN MARKETING AND ENTREPRENEURSHIP,J RES MARK ENTREP,True,12,trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,6,0.027658,0.0,,,0.079023,0.0,0,268
branch_14,"MAKHLOUFI L, 2024, J RES MARK ENTREP",branch_2,0,MEDIATING EFFECT OF ABSORPTIVE CAPACITY ON THE RELATIONSHIP BETWEEN KNOWLEDGE SHARING AND ENTREPRENEURIAL ORIENTATION AND THE MODERATING ROLE OF OPPORTUNITY RECOGNITION,2024.0,JOURNAL OF RESEARCH IN MARKETING AND ENTREPRENEURSHIP,J RES MARK ENTREP,True,12,trunk_subtopic_1,smes; marketing; performance; capabilities; entrepreneurial,7,0.036205,0.0,,,0.103442,0.0,0,511
branch_14,"MAKHLOUFI L, 2024, J RES MARK ENTREP",branch_2,0,MEDIATING EFFECT OF ABSORPTIVE CAPACITY ON THE RELATIONSHIP BETWEEN KNOWLEDGE SHARING AND ENTREPRENEURIAL ORIENTATION AND THE MODERATING ROLE OF OPPORTUNITY RECOGNITION,2024.0,JOURNAL OF RESEARCH IN MARKETING AND ENTREPRENEURSHIP,J RES MARK ENTREP,True,12,trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,3,0.044186,0.0,,,0.126247,0.0,0,275
branch_15,"EAPEN A, 2019, ORGAN SCI",branch_2,0,TRANSFERRING TACIT KNOW-HOW: DO OPPORTUNISM SAFEGUARDS MATTER FOR FIRM BOUNDARY DECISIONS?,2019.0,ORGANIZATION SCIENCE,ORGAN SCI,True,9,trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,6,0.006402,0.0,,,0.018291,0.0,0,268
branch_15,"EAPEN A, 2019, ORGAN SCI",branch_2,0,TRANSFERRING TACIT KNOW-HOW: DO OPPORTUNISM SAFEGUARDS MATTER FOR FIRM BOUNDARY DECISIONS?,2019.0,ORGANIZATION SCIENCE,ORGAN SCI,True,9,trunk_subtopic_1,smes; marketing; performance; capabilities; entrepreneurial,7,0.001701,0.0,,,0.00486,0.0,0,511
branch_15,"EAPEN A, 2019, ORGAN SCI",branch_2,0,TRANSFERRING TACIT KNOW-HOW: DO OPPORTUNISM SAFEGUARDS MATTER FOR FIRM BOUNDARY DECISIONS?,2019.0,ORGANIZATION SCIENCE,ORGAN SCI,True,9,trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,3,0.006476,0.0,,,0.018502,0.0,0,275
branch_16,"KIM W, 2020, APPL ERGON",branch_2,0,FACTORS AFFECTING TRUST IN HIGH-VULNERABILITY HUMAN-ROBOT INTERACTION CONTEXTS: A STRUCTURAL EQUATION MODELLING APPROACH,2020.0,APPLIED ERGONOMICS,APPL ERGON,True,13,trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,6,0.009834,0.0,,,0.028097,0.0,0,268
branch_16,"KIM W, 2020, APPL ERGON",branch_2,0,FACTORS AFFECTING TRUST IN HIGH-VULNERABILITY HUMAN-ROBOT INTERACTION CONTEXTS: A STRUCTURAL EQUATION MODELLING APPROACH,2020.0,APPLIED ERGONOMICS,APPL ERGON,True,13,trunk_subtopic_1,smes; marketing; performance; capabilities; entrepreneurial,7,0.017841,0.0,,,0.050973,0.0,0,511
branch_16,"KIM W, 2020, APPL ERGON",branch_2,0,FACTORS AFFECTING TRUST IN HIGH-VULNERABILITY HUMAN-ROBOT INTERACTION CONTEXTS: A STRUCTURAL EQUATION MODELLING APPROACH,2020.0,APPLIED ERGONOMICS,APPL ERGON,True,13,trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,3,0.0,0.0,,,0.0,0.0,0,275
branch_17,"LEI H, 2019, CHIN MANAG STUD",branch_2,0,HOW KNOWLEDGE SHARING CONNECTS INTERPERSONAL TRUST AND INNOVATION CAPABILITY,2019.0,CHINESE MANAGEMENT STUDIES,CHIN MANAG STUD,True,7,trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,6,0.0,0.0,,,0.0,0.0,0,268
branch_17,"LEI H, 2019, CHIN MANAG STUD",branch_2,0,HOW KNOWLEDGE SHARING CONNECTS INTERPERSONAL TRUST AND INNOVATION CAPABILITY,2019.0,CHINESE MANAGEMENT STUDIES,CHIN MANAG STUD,True,7,trunk_subtopic_1,smes; marketing; performance; capabilities; entrepreneurial,7,0.011324,0.0,,,0.032354,0.0,0,511
branch_17,"LEI H, 2019, CHIN MANAG STUD",branch_2,0,HOW KNOWLEDGE SHARING CONNECTS INTERPERSONAL TRUST AND INNOVATION CAPABILITY,2019.0,CHINESE MANAGEMENT STUDIES,CHIN MANAG STUD,True,7,trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,3,0.0,0.0,,,0.0,0.0,0,275
branch_18,"MULKI J, 2019, J BUS RES",branch_2,0,JOINT IMPACT OF ETHICAL CLIMATE AND EXTERNAL WORK LOCUS OF CONTROL ON JOB MEANINGFULNESS,2019.0,JOURNAL OF BUSINESS RESEARCH,J BUS RES,True,10,trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,6,0.010396,0.0,,,0.029701,0.0,0,268
branch_18,"MULKI J, 2019, J BUS RES",branch_2,0,JOINT IMPACT OF ETHICAL CLIMATE AND EXTERNAL WORK LOCUS OF CONTROL ON JOB MEANINGFULNESS,2019.0,JOURNAL OF BUSINESS RESEARCH,J BUS RES,True,10,trunk_subtopic_1,smes; marketing; performance; capabilities; entrepreneurial,7,0.002829,0.0,,,0.008082,0.0,0,511
branch_18,"MULKI J, 2019, J BUS RES",branch_2,0,JOINT IMPACT OF ETHICAL CLIMATE AND EXTERNAL WORK LOCUS OF CONTROL ON JOB MEANINGFULNESS,2019.0,JOURNAL OF BUSINESS RESEARCH,J BUS RES,True,10,trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,3,0.00359,0.0,,,0.010256,0.0,0,275
branch_19,"TEO STT, 2020, INT J HOSP MANAG",branch_2,0,"PSYCHOSOCIAL WORK ENVIRONMENT, WORK ENGAGEMENT, AND EMPLOYEE COMMITMENT: A MODERATED, MEDIATION MODEL",2020.0,INTERNATIONAL JOURNAL OF HOSPITALITY MANAGEMENT,INT J HOSP MANAG,True,10,trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,6,0.020354,0.0,,,0.058153,0.0,0,268
branch_19,"TEO STT, 2020, INT J HOSP MANAG",branch_2,0,"PSYCHOSOCIAL WORK ENVIRONMENT, WORK ENGAGEMENT, AND EMPLOYEE COMMITMENT: A MODERATED, MEDIATION MODEL",2020.0,INTERNATIONAL JOURNAL OF HOSPITALITY MANAGEMENT,INT J HOSP MANAG,True,10,trunk_subtopic_1,smes; marketing; performance; capabilities; entrepreneurial,7,0.006534,0.0,,,0.018669,0.0,0,511
branch_19,"TEO STT, 2020, INT J HOSP MANAG",branch_2,0,"PSYCHOSOCIAL WORK ENVIRONMENT, WORK ENGAGEMENT, AND EMPLOYEE COMMITMENT: A MODERATED, MEDIATION MODEL",2020.0,INTERNATIONAL JOURNAL OF HOSPITALITY MANAGEMENT,INT J HOSP MANAG,True,10,trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,3,0.0,0.0,,,0.0,0.0,0,275
branch_20,"BJORVATN T, 2020, J KNOWL MANAG",branch_2,0,THE IMPACT OF TIME PRESSURE ON KNOWLEDGE TRANSFER EFFECTIVENESS IN TEAMS: TRUST AS A CRITICAL BUT FRAGILE MEDIATOR,2020.0,JOURNAL OF KNOWLEDGE MANAGEMENT,J KNOWL MANAG,True,11,trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,6,0.0,0.0,,,0.0,0.0,0,268
branch_20,"BJORVATN T, 2020, J KNOWL MANAG",branch_2,0,THE IMPACT OF TIME PRESSURE ON KNOWLEDGE TRANSFER EFFECTIVENESS IN TEAMS: TRUST AS A CRITICAL BUT FRAGILE MEDIATOR,2020.0,JOURNAL OF KNOWLEDGE MANAGEMENT,J KNOWL MANAG,True,11,trunk_subtopic_1,smes; marketing; performance; capabilities; entrepreneurial,7,0.009635,0.0,,,0.027528,0.0,0,511
branch_20,"BJORVATN T, 2020, J KNOWL MANAG",branch_2,0,THE IMPACT OF TIME PRESSURE ON KNOWLEDGE TRANSFER EFFECTIVENESS IN TEAMS: TRUST AS A CRITICAL BUT FRAGILE MEDIATOR,2020.0,JOURNAL OF KNOWLEDGE MANAGEMENT,J KNOWL MANAG,True,11,trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,3,0.007982,0.0,,,0.022804,0.0,0,275
branch_21,"HALISAH A, 2021, J KNOWL MANAG",branch_2,0,SOCIAL DILEMMAS IN KNOWLEDGE SHARING: AN EXAMINATION OF THE INTERPLAY BETWEEN KNOWLEDGE SHARING CULTURE AND PERFORMANCE CLIMATE,2021.0,JOURNAL OF KNOWLEDGE MANAGEMENT,J KNOWL MANAG,True,11,trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,6,0.002438,0.0,,,0.006966,0.0,0,268
branch_21,"HALISAH A, 2021, J KNOWL MANAG",branch_2,0,SOCIAL DILEMMAS IN KNOWLEDGE SHARING: AN EXAMINATION OF THE INTERPLAY BETWEEN KNOWLEDGE SHARING CULTURE AND PERFORMANCE CLIMATE,2021.0,JOURNAL OF KNOWLEDGE MANAGEMENT,J KNOWL MANAG,True,11,trunk_subtopic_1,smes; marketing; performance; capabilities; entrepreneurial,7,0.0221,0.0,,,0.063143,0.0,0,511
branch_21,"HALISAH A, 2021, J KNOWL MANAG",branch_2,0,SOCIAL DILEMMAS IN KNOWLEDGE SHARING: AN EXAMINATION OF THE INTERPLAY BETWEEN KNOWLEDGE SHARING CULTURE AND PERFORMANCE CLIMATE,2021.0,JOURNAL OF KNOWLEDGE MANAGEMENT,J KNOWL MANAG,True,11,trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,3,0.009864,0.0,,,0.028183,0.0,0,275
branch_22,"KANG H, 2021, ASIAN NURS RES",branch_2,0,MODEL SETTING AND INTERPRETATION OF RESULTS IN RESEARCH USING STRUCTURAL EQUATION MODELING: A CHECKLIST WITH GUIDING QUESTIONS FOR REPORTING,2021.0,ASIAN NURSING RESEARCH,ASIAN NURS RES,True,10,trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,6,0.003508,0.0,,,0.010023,0.0,0,268
branch_22,"KANG H, 2021, ASIAN NURS RES",branch_2,0,MODEL SETTING AND INTERPRETATION OF RESULTS IN RESEARCH USING STRUCTURAL EQUATION MODELING: A CHECKLIST WITH GUIDING QUESTIONS FOR REPORTING,2021.0,ASIAN NURSING RESEARCH,ASIAN NURS RES,True,10,trunk_subtopic_1,smes; marketing; performance; capabilities; entrepreneurial,7,0.006922,0.0,,,0.019776,0.0,0,511
